_id,Date,Address,Postal_Code,County,Price,Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
6778,2019-06-06T00:00:00,"17 Wilkins Court, Limekiln Lane",Dublin 12,Dublin,"€304,167.78",No,Yes,New Dwelling house /Apartment,
6781,2019-06-06T00:00:00,"19 Wilkins Court, Limekiln Lane",Dublin 12,Dublin,"€304,167.78",No,Yes,New Dwelling house /Apartment,
3452,2019-03-26T00:00:00,"4 Shackleton Wood, Shackleton Park, Lucan",,Dublin,"€304,040.63",No,Yes,New Dwelling house /Apartment,
1830,2019-02-18T00:00:00,"37 LOHUNDA DR, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,"€304,000.00",No,No,Second-Hand Dwelling house /Apartment,
4394,2019-04-12T00:00:00,"79 FORESTFIELDS RD, SWORDS, DUBLIN",,Dublin,"€304,000.00",No,No,Second-Hand Dwelling house /Apartment,
4659,2019-04-18T00:00:00,"19 NEWBROOK RD, DONAGHMEDE, DUBLIN 13",Dublin 13,Dublin,"€304,000.00",No,No,Second-Hand Dwelling house /Apartment,
7062,2019-06-13T00:00:00,"164 CHURCH RD, EAST WALL, DUBLIN 3",Dublin 3,Dublin,"€304,000.00",No,No,Second-Hand Dwelling house /Apartment,
8946,2019-07-18T00:00:00,"9 Shackleton Square, Shackleton Park, Lucan",,Dublin,"€303,966.00",No,Yes,New Dwelling house /Apartment,
142,2019-01-10T00:00:00,"24 Beechwood Heath, Beechwood, Hansfield",Dublin 15,Dublin,"€303,965.00",No,Yes,New Dwelling house /Apartment,
552,2019-01-21T00:00:00,"6 Longview Square, Miller's Glen, Swords",,Dublin,"€303,965.00",No,Yes,New Dwelling house /Apartment,
3561,2019-03-28T00:00:00,"18 Ardsolus, Old Naas Road, Brownsbarn",,Dublin,"€303,965.00",No,Yes,New Dwelling house /Apartment,
4137,2019-04-09T00:00:00,"49 Ardsolus, Brownsbarn, Co. Dublin",,Dublin,"€303,965.00",No,Yes,New Dwelling house /Apartment,
4989,2019-04-29T00:00:00,"47 Ardsolus, Old Naas Road, Brownsbarn",,Dublin,"€303,965.00",No,Yes,New Dwelling house /Apartment,
6798,2019-06-06T00:00:00,"4 Castlechurch Rise, Newcastle",,Dublin,"€303,965.00",No,Yes,New Dwelling house /Apartment,
643,2019-01-23T00:00:00,"29 Adamstown Park, St Helen's, Adamstown",,Dublin,"€303,964.76",No,Yes,New Dwelling house /Apartment,
4673,2019-04-18T00:00:00,"27 BERESFORD COURT, DONABATE",,Dublin,"€303,964.76",No,Yes,New Dwelling house /Apartment,
4973,2019-04-29T00:00:00,"28 Beresford Court, Donabate, County Dublin",Dublin 1,Dublin,"€303,964.76",No,Yes,New Dwelling house /Apartment,
7037,2019-06-12T00:00:00,"4 Muileann Mews, Kettle's Lane, Kinsealy",,Dublin,"€303,964.76",No,Yes,New Dwelling house /Apartment,
2129,2019-02-25T00:00:00,"14 Shackleton Park, Lucan, Co. Dublin",,Dublin,"€303,964.75",No,Yes,New Dwelling house /Apartment,
3810,2019-04-02T00:00:00,"12 Ardsolus, Old Naas Road, Brownsbarn",,Dublin,"€303,964.75",No,Yes,New Dwelling house /Apartment,
4685,2019-04-18T00:00:00,"32 Beresford Court, Donabate",,Dublin,"€303,964.75",No,Yes,New Dwelling house /Apartment,
4877,2019-04-26T00:00:00,"107 Adamstown Way, Adamstown Square, Adamstown",,Dublin,"€303,964.75",No,Yes,New Dwelling house /Apartment,
5039,2019-04-30T00:00:00,"3 Shackleton Grange, Shackleton Park, Lucan",,Dublin,"€303,964.75",No,Yes,New Dwelling house /Apartment,
5759,2019-05-16T00:00:00,"25 Citywest Village Avenue, Citywest village, Citywest",,Dublin,"€303,964.75",No,Yes,New Dwelling house /Apartment,
7783,2019-06-26T00:00:00,"16 The View Citywest Village, Citywest Dublin 24",,Dublin,"€303,964.75",No,Yes,New Dwelling house /Apartment,
8710,2019-07-12T00:00:00,"60 Ardsolus, Old Naas Road, Brownsbarn",,Dublin,"€303,964.75",No,Yes,New Dwelling house /Apartment,
5174,2019-05-02T00:00:00,"18 Shackleton Square, Shackleton Park, Lucan",,Dublin,"€303,964.74",No,Yes,New Dwelling house /Apartment,
1803,2019-02-18T00:00:00,"10 St. Helen's Chase, St. Helen's, Adamstown",,Dublin,"€303,964.00",No,Yes,New Dwelling house /Apartment,
3362,2019-03-22T00:00:00,"8 The Dale, Citywest Village, Citywest",Dublin 24,Dublin,"€303,964.00",No,Yes,New Dwelling house /Apartment,
3861,2019-04-03T00:00:00,"10 Shackleton Gate, Shackleton Park, Lucan",,Dublin,"€303,964.00",No,Yes,New Dwelling house /Apartment,
4887,2019-04-26T00:00:00,"14 Shackleton Square, Shackleton Park, Lucan",,Dublin,"€303,964.00",No,Yes,New Dwelling house /Apartment,
7592,2019-06-21T00:00:00,"2 Muileann Mews, Kinsealy, Co. Dublin",,Dublin,"€303,964.00",No,Yes,New Dwelling house /Apartment,
8570,2019-07-11T00:00:00,"11 The Tern, Barnageeragh Cove, Skerries",,Dublin,"€303,964.00",No,Yes,New Dwelling house /Apartment,
9632,2019-08-02T00:00:00,"Apt 41 Crofton Hall, Diswellstown, Castleknock",Dublin 15,Dublin,"€303,964.00",No,Yes,New Dwelling house /Apartment,
9145,2019-07-24T00:00:00,"13 Shackleton Square, Shackleton Park, Lucan",,Dublin,"€303,885.00",No,Yes,New Dwelling house /Apartment,
900,2019-01-29T00:00:00,"250 GLENVIEW PARK, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"€303,500.00",No,No,Second-Hand Dwelling house /Apartment,
4305,2019-04-11T00:00:00,"APT 31, THE OLD DISTILLERY, CUCKOO LANE",Dublin 7,Dublin,"€303,455.74",No,No,Second-Hand Dwelling house /Apartment,
4313,2019-04-11T00:00:00,"NO 4 GROUND FLOOR, BLOCK A OLD DISTILLERY, BERESFORD STREET",,Dublin,"€303,455.74",No,No,Second-Hand Dwelling house /Apartment,
236,2019-01-14T00:00:00,"10 CASTLEGRANGE PARK, CASTAHEANY, DUBLIN 15",Dublin 15,Dublin,"€303,000.00",No,No,Second-Hand Dwelling house /Apartment,
608,2019-01-22T00:00:00,"APT 19, BROOKWOOD ABBEY, BROOKWOOD GROVE DUBLIN 5",Dublin 5,Dublin,"€303,000.00",No,No,Second-Hand Dwelling house /Apartment,
3537,2019-03-27T00:00:00,"APT 24 STEWART HALL, RYDERS ROW, DUBLIN 1",,Dublin,"€303,000.00",No,No,Second-Hand Dwelling house /Apartment,
4502,2019-04-16T00:00:00,"3 SAULS COURT, COWS LANE, DUBLIN 2",Dublin 8,Dublin,"€303,000.00",No,No,Second-Hand Dwelling house /Apartment,
5805,2019-05-17T00:00:00,"1 WOODFORD COURT, CLONDALKIN, DUBLIN 22",,Dublin,"€303,000.00",No,No,Second-Hand Dwelling house /Apartment,
7897,2019-06-27T00:00:00,"74 INISFALLEN PARADE, PHIBSBOROUGH, DUBLIN 7",,Dublin,"€303,000.00",No,No,Second-Hand Dwelling house /Apartment,
1954,2019-02-20T00:00:00,"APT 1, 3 FAIRVIEW STRAND, FAIRVIEW DUBLIN 3",Dublin 15,Dublin,"€302,800.00",No,No,Second-Hand Dwelling house /Apartment,
632,2019-01-23T00:00:00,"1, Shackleton Wood, Shackleton Park",,Dublin,"€302,750.01",No,Yes,New Dwelling house /Apartment,
6256,2019-05-27T00:00:00,"34 Ardsolus, Old Naas Road, Brownsbarn",,Dublin,"€302,750.00",No,Yes,New Dwelling house /Apartment,
3744,2019-04-01T00:00:00,"15 ST PATRICKS TCE, RUSSELL ST, C RD DUBLIN 1",Dublin 1,Dublin,"€302,500.00",No,No,Second-Hand Dwelling house /Apartment,
7057,2019-06-13T00:00:00,"11 THE HEIGHTS, MELROSE PARK, KINSEALY",,Dublin,"€302,500.00",No,No,Second-Hand Dwelling house /Apartment,
7283,2019-06-17T00:00:00,"15 PORTSIDE COURT, EAST WALL, DUBLIN 3",Dublin 3,Dublin,"€302,500.00",No,No,Second-Hand Dwelling house /Apartment,
7329,2019-06-17T00:00:00,"7 MOUNTJOY SQUARE, DUBLIN 1",Dublin 1,Dublin,"€302,500.00",No,No,Second-Hand Dwelling house /Apartment,
5670,2019-05-14T00:00:00,"Apartment 14, Waterside Drive, Waterside  Swords Road",,Dublin,"€302,422.91",No,Yes,New Dwelling house /Apartment,
5449,2019-05-09T00:00:00,"20 BOROIMHE HAWTHORNS, SWORDS, DUBLIN",,Dublin,"€302,050.00",No,No,Second-Hand Dwelling house /Apartment,
32,2019-01-04T00:00:00,"169 CROSBIES YARD, OSSORY RD, EAST WALL DUBLIN 3",Dublin 3,Dublin,"€302,000.00",No,No,Second-Hand Dwelling house /Apartment,
1411,2019-02-08T00:00:00,"55 EDENMORE CRESCENT, RAHENY, DUBLIN 5",Dublin 5,Dublin,"€302,000.00",No,No,Second-Hand Dwelling house /Apartment,
1447,2019-02-11T00:00:00,"12 HOLYWELL VIEW, FELTRIM, SWORDS",,Dublin,"€302,000.00",No,No,Second-Hand Dwelling house /Apartment,
1536,2019-02-12T00:00:00,"GATE LODGE, AUBURN, HOWTH RD CLONTARF",,Dublin,"€302,000.00",No,No,Second-Hand Dwelling house /Apartment,
2741,2019-03-08T00:00:00,"104 MERIDIAN COURT, ROYAL CANAL PARK, RATOATH RD DUBLIN 15",Dublin 7,Dublin,"€302,000.00",No,No,Second-Hand Dwelling house /Apartment,
4032,2019-04-05T00:00:00,"8 MEASC DR, ARTANE, DUBLIN",Dublin 5,Dublin,"€302,000.00",No,No,Second-Hand Dwelling house /Apartment,
4896,2019-04-26T00:00:00,"16 GREEN VIEW, SEABROOK MANOR, PORTMARNOCK",Dublin 13,Dublin,"€302,000.00",No,No,Second-Hand Dwelling house /Apartment,
4956,2019-04-29T00:00:00,"1 DUN EMER RD, LUSK, DUBLIN",,Dublin,"€302,000.00",No,No,Second-Hand Dwelling house /Apartment,
5370,2019-05-07T00:00:00,"6 CLARION QUAY, BLOCK 3, EXCISE WALK",,Dublin,"€302,000.00",No,No,Second-Hand Dwelling house /Apartment,
5534,2019-05-10T00:00:00,"47 RIALTO COTTAGES, RIALTO, DUBLIN 8",Dublin 8,Dublin,"€302,000.00",No,No,Second-Hand Dwelling house /Apartment,
1340,2019-02-07T00:00:00,"7  Longview Square, Miller Glen, Swords",,Dublin,"€301,904.18",No,Yes,New Dwelling house /Apartment,
2961,2019-03-13T00:00:00,"7 The View, Citywest Village, Citywest",Dublin 24,Dublin,"€301,762.11",No,Yes,New Dwelling house /Apartment,
409,2019-01-17T00:00:00,"63 Adamstown Park, St. Helen's, Adamstown",,Dublin,"€301,762.00",No,Yes,New Dwelling house /Apartment,
600,2019-01-22T00:00:00,"61 Adamstown Park, St. Helen's, Lucan",,Dublin,"€301,762.00",No,Yes,New Dwelling house /Apartment,
3134,2019-03-15T00:00:00,"APT 1 62 HAZELWOOD, NORTHWOOD, SANTRY DUBLIN 9",Dublin 9,Dublin,"€301,500.00",No,No,Second-Hand Dwelling house /Apartment,
1161,2019-02-04T00:00:00,"19 BALFE RD, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,"€301,000.00",No,No,Second-Hand Dwelling house /Apartment,
1703,2019-02-15T00:00:00,"10 HOLYWELL DRIVE, FELTRIM RD, SWORDS",Dublin 15,Dublin,"€301,000.00",No,No,Second-Hand Dwelling house /Apartment,
3426,2019-03-25T00:00:00,"9 FASSAUGH RD, CABRA, DUBLIN 7",Dublin 7,Dublin,"€301,000.00",No,No,Second-Hand Dwelling house /Apartment,
5901,2019-05-17T00:00:00,"APT 18 DERRYNANE SQ, DORSET ST, DUBLIN",Dublin 7,Dublin,"€301,000.00",No,No,Second-Hand Dwelling house /Apartment,
2008,2019-02-21T00:00:00,"53 Sycamore House, Silverbanks, Baldoyle",,Dublin,"€300,837.00",No,Yes,New Dwelling house /Apartment,
8596,2019-07-11T00:00:00,"31, Rathborne Square, Rathborne",Dublin 15,Dublin,"€300,813.00",No,Yes,New Dwelling house /Apartment,
4629,2019-04-17T00:00:00,"Unit 6, Balfe Road East, Crumlin",Dublin 12,Dublin,"€300,636.50",No,Yes,New Dwelling house /Apartment,
4630,2019-04-17T00:00:00,"Unit 7, Balfe Road East, Crumlin",Dublin 12,Dublin,"€300,636.50",No,Yes,New Dwelling house /Apartment,
7955,2019-06-28T00:00:00,"22 THE CRESCENT, THE PLAZA, SWORDS",,Dublin,"€300,122.00",No,No,Second-Hand Dwelling house /Apartment,
126,2019-01-09T00:00:00,"91 AYLMER RD, NEWCASTLE, DUBLIN",Dublin 22,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
131,2019-01-10T00:00:00,"102 MERIDIAN COURT, ROYAL CANAL PARK, RATOATH RD DUBLIN 15",Dublin 7,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
351,2019-01-16T00:00:00,"44 REDMILL APTS, BRUNSWICK ST NORTH, DUBLIN 1",Dublin 7,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
424,2019-01-17T00:00:00,"APT 8, CHAMBERLAIN COURT, RICHMOND AVE DUBLIN 3",Dublin 3,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
431,2019-01-18T00:00:00,"12 OMOORE RD, BALLYFERMOT, DUBLIN 10",Dublin 10,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
440,2019-01-18T00:00:00,"16 CASTLE LAWNS, KILGOBBIN WOODS, DUBLIN 18",Dublin 18,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
523,2019-01-21T00:00:00,"19 MOUNT CARMEL PARK, FIRHOUSE, DUBLIN 24",Dublin 24,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
555,2019-01-21T00:00:00,"63 CARLINGFORD PARADE, GRAND CANEL DOCK, DUBLIN 2",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
576,2019-01-22T00:00:00,"131 BRANDON RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
605,2019-01-22T00:00:00,"9 DRYNAM DR, DRYNAM HALL, KINSEALY",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
619,2019-01-23T00:00:00,"127 GALTYMORE RD, DRIMNAGH, DUBLIN 8",Dublin 12,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
639,2019-01-23T00:00:00,"22 Eglintyon Road, Donnybrook, Dublin 4",Dublin 4,Dublin,"€300,000.00",No,No,New Dwelling house /Apartment,
712,2019-01-24T00:00:00,"38 WILLOW AVE, GREENPARK, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
776,2019-01-25T00:00:00,"26 SLANE ROAD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
787,2019-01-25T00:00:00,"33 OAKLANDS PARK, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,"€300,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
1053,2019-01-31T00:00:00,"9 WILLOW PARK GROVE, GLASNEVIN NORTH, DUBLIN 11",Dublin 11,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
1073,2019-02-01T00:00:00,"12 CYPRESS PARK, TEMPLEOGUE, DUBLIN 6W",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
1148,2019-02-01T00:00:00,"WEST CURRAGH, NAUL, COUNTY DUBLIN",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
1204,2019-02-04T00:00:00,"APT 1, 161 JAMESS ST, DUBLIN 8",Dublin 8,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
1442,2019-02-11T00:00:00,"106 THE ASH, GRANGE HALL, BALLINTEER DUBLIN 16",Dublin 16,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
1647,2019-02-14T00:00:00,"36 COLHURST CRESCENT, LUCAN, DUBLIN",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
1794,2019-02-15T00:00:00,"APT 4, 19 SUMMERHILL RD, DUN LAOGHAIRE",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
1947,2019-02-20T00:00:00,"71 CONNOLLY AVE, INCHICORE, DUBLIN 8",Dublin 8,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
2097,2019-02-22T00:00:00,"74 THE FAIRWAYS, SEABROOK MANOR, STATION RD",Dublin 13,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
2166,2019-02-25T00:00:00,"36 CORBALLY RISE, WESTBROOK GLEN, TALLAGHT DUBLIN 24",Dublin 24,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
2232,2019-02-26T00:00:00,"23 ST HELENS COURT, LOWER GOERGES ST, DUN LAOGHAIRE",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
2258,2019-02-26T00:00:00,"7 CHERRYFIELD CLOSE, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,"€300,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
2271,2019-02-26T00:00:00,"APT 24, ST HELENS COURT, LOWER GEORGES ST",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
2272,2019-02-26T00:00:00,"APT 25 ST HELENS COURT, LOWER GEORGES ST, DUN LAOGHAIRE",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
2861,2019-03-11T00:00:00,"235 CHARLOTTE QUAY DOCK, RINGSEND, DUBLIN 4",Dublin 4,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
2948,2019-03-13T00:00:00,"33 EAGLEWOOD, ROCHESTOWN AVE, DUN LAOGHAIRE",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
3001,2019-03-14T00:00:00,"34 TICKNOCK WAY, TICKNOCK HILL, SANDYFORD DUBLIN 18",Dublin 18,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
3006,2019-03-14T00:00:00,"42 DOLPHINS BARN BRIDGE, DUBLIN 8, DUBLIN",Dublin 8,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
3026,2019-03-14T00:00:00,"97 FOXWOOD, SWORDS, DUBLIN",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
3185,2019-03-19T00:00:00,"46 COOLEEN AVE, BEAUMONT, DUBLIN",Dublin 9,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
3186,2019-03-19T00:00:00,"46 ELLENFIELD RD, WHITEHALL, DUBLIN 9",Dublin 9,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
3253,2019-03-20T00:00:00,"SEA VIEW HOUSE SANDY LANE, RUSH, DUBLIN",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
3274,2019-03-21T00:00:00,"31 THE ELMS, MOUNT MERRION AVE, BLACKROCK",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
3341,2019-03-22T00:00:00,"42 DURSEY ROW, BLOCK 4, WATERVILLE DUBLIN 15",Dublin 15,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
3418,2019-03-25T00:00:00,"59 ANNALY RD, CABRA, DUBLIN 7",Dublin 7,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
3431,2019-03-25T00:00:00,"APT 87, THE NORTHUMBERLANDS, MOUNT ST LWR",Dublin 2,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
3771,2019-04-01T00:00:00,"38 NORSEMAN COURT, MANOR ST, DUBLIN 7",Dublin 7,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
3790,2019-04-01T00:00:00,"7 CADDELL, THE LINKS, PORTMARNOCK",Dublin 13,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
3869,2019-04-03T00:00:00,"174 CHARLEMONT, GRIFFITH AVENUE, DUBLIN 9",Dublin 9,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
4177,2019-04-10T00:00:00,"22 RATHDOWN SQ, CIRCULAR RD, DUBLIN 7",Dublin 7,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
4583,2019-04-17T00:00:00,"4 NEW MARKET GREEN, BALBRIGGAN, DUBLIN",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
4710,2019-04-18T00:00:00,"52 BROADMEADOWS, SWORDS, DUBLIN",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
4730,2019-04-18T00:00:00,"84 NEWCASTLE MANOR SQ, NEWCASTLE, DUBLIN",Dublin 22,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
4732,2019-04-18T00:00:00,"9 DUNMORE LAWN, KINGSWOOD HEIGHTS, TALLAGHT",Dublin 24,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
4856,2019-04-25T00:00:00,"86 BOTANIC AVE, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
4955,2019-04-29T00:00:00,"1 ASHFORD, GRIFFITH AVE, GLASNEVIN DUBLIN 11",Dublin 11,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
5032,2019-04-30T00:00:00,"21 LIFFEY RISE, LIFFEY VALLEY PARK, LUCAN",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
5213,2019-05-02T00:00:00,"BEARA, PALMERSTOWN, OLDTOWN",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
5327,2019-05-03T00:00:00,"90 ST MAELRUANS PARK, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
5373,2019-05-07T00:00:00,"70 BENBULBIN RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
5408,2019-05-08T00:00:00,"27 GRACE OMALLEY DR, HOWTH, DUBLIN",Dublin 13,Dublin,"€300,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
5427,2019-05-08T00:00:00,"95 ST MARYS RD, EAST WALL, DUBLIN 3",Dublin 3,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
5474,2019-05-09T00:00:00,"8 Castlegrange Green, Castaheany, Dublin 15",Dublin 15,Dublin,"€300,000.00",No,Yes,New Dwelling house /Apartment,
5548,2019-05-10T00:00:00,"76 LATCHFORD GREEN, CASTAHEANY, DUBLIN 15",Dublin 15,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
5793,2019-05-16T00:00:00,"94 BALLINTYRE MEADOWS, BALLINTEER AVE, DUBLIN 16",Dublin 16,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
5827,2019-05-17T00:00:00,"16 GRIANAN FIDH, AIKENS VILLAGE, SANDYFORD DUBLIN 18",Dublin 18,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
5873,2019-05-17T00:00:00,"6 THE DALE, KINGSWOOD HEIGHTS, DUBLIN 24",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
5921,2019-05-20T00:00:00,"20 THOMAS DAVIS ST, INCHICORE, DUBLIN",Dublin 8,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
5937,2019-05-20T00:00:00,"414 HOWTH RD, RAHENY, DUBLIN 5",Dublin 5,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
6023,2019-05-22T00:00:00,"12 CHRIST CHURCH HALL, CHRISTCHURCH, DUBLIN 8",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
6119,2019-05-23T00:00:00,"62 THE GALLAN, GRANITEFIELD MANOR, ROCHESTOWN AVE",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
6140,2019-05-24T00:00:00,"132 LIOSCIAN, SWORDS, DUBLIN",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
6149,2019-05-24T00:00:00,"17 FORREST FIELDS RD, RIVERVALLEY, SWORDS",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
6155,2019-05-24T00:00:00,"1A THE CRESCENT, MELROSE PARK, KINSEALY",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
6319,2019-05-28T00:00:00,"45 BELARMINE VALE, STEPASIDE, DUBLIN 18",Dublin 18,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
6629,2019-05-31T00:00:00,"79 QUARRY ROAD, CABRA, DUBLIN 7",Dublin 7,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
6717,2019-06-05T00:00:00,"22 THE LODGE, SEABROOK MANOR, PORTMARNOCK",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
6760,2019-06-06T00:00:00,"10 GLENANNE APTS, KIMMAGE RD WEST, DUBLIN 12",Dublin 12,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
6876,2019-06-07T00:00:00,"41 OLCOVAR, DUBLIN RD, SHANKILL DUBLIN 18",Dublin 18,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
6898,2019-06-07T00:00:00,"8 FOREST GREEN, RIVERVALLEY, SWORDS",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
6919,2019-06-07T00:00:00,"THE PEBBLES, ROGERTOWN, RUSH",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
7183,2019-06-14T00:00:00,"248 CASTLEFORBES SQ, DUBLIN 1, DUBLIN CITY",Dublin 1,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
7213,2019-06-14T00:00:00,"5 TYRCONNELL PLACE, TYRCONNELL RD, INCHICORE DUBLIN 8",Dublin 8,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
7243,2019-06-14T00:00:00,"88 TOLKA RD, CLONLIFFE RD, DUBLIN 3",Dublin 3,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
7382,2019-06-18T00:00:00,"6 GLEN ELLEN DR, SWORDS, DUBLIN",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
7462,2019-06-20T00:00:00,"121 EDGEWOOD LAWNS, BLANCHARDSTOWN, DUBLIN",Dublin 15,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
7486,2019-06-20T00:00:00,"4 MOY ELTA RD, EAST WALL, DUBLIN 3",Dublin 3,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
7775,2019-06-26T00:00:00,"12 UPPER CAMDEN ST, DUBLIN 2",Dublin 15,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
7781,2019-06-26T00:00:00,"159 CUSTOMS HOUSE HARBOUR, RATHLIN OBIRNE BLOCK, IFSC DUBLIN 1",Dublin 1,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
7811,2019-06-26T00:00:00,"57A GLASTHULE RD, SANDYCOVE, DUBLIN",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
7929,2019-06-28T00:00:00,"15 CHERBURY PARK AVE, LUCAN, DUBLIN",,Dublin,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,
