Date,Postal_Code,County,Price,Not Full Market Price,VAT Exclusive,Description of Property
20/02/2019,Dublin 11,Dublin,180000,No,No,Second-Hand Dwelling house /Apartment
20/02/2019,Dublin 11,Dublin,201000,No,No,Second-Hand Dwelling house /Apartment
21/02/2019,Dublin 11,Dublin,195000,No,No,Second-Hand Dwelling house /Apartment
22/02/2019,Dublin 11,Dublin,235000,No,No,Second-Hand Dwelling house /Apartment
22/02/2019,Dublin 11,Dublin,285000,No,No,Second-Hand Dwelling house /Apartment
22/02/2019,Dublin 11,Dublin,260000,No,No,Second-Hand Dwelling house /Apartment
22/02/2019,Dublin 11,Dublin,245000,No,No,Second-Hand Dwelling house /Apartment
22/02/2019,Dublin 11,Dublin,233000,No,No,Second-Hand Dwelling house /Apartment
22/02/2019,Dublin 11,Dublin,196881,No,Yes,New Dwelling house /Apartment
25/02/2019,Dublin 11,Dublin,284500,No,Yes,New Dwelling house /Apartment
25/02/2019,Dublin 11,Dublin,325000,No,No,Second-Hand Dwelling house /Apartment
25/02/2019,Dublin 11,Dublin,161304,No,No,Second-Hand Dwelling house /Apartment
26/02/2019,Dublin 11,Dublin,365639,Yes,Yes,New Dwelling house /Apartment
26/02/2019,Dublin 11,Dublin,365639,Yes,Yes,New Dwelling house /Apartment
26/02/2019,Dublin 11,Dublin,365639,Yes,Yes,New Dwelling house /Apartment
26/02/2019,Dublin 11,Dublin,365639,Yes,Yes,New Dwelling house /Apartment
26/02/2019,Dublin 11,Dublin,365639,Yes,Yes,New Dwelling house /Apartment
26/02/2019,Dublin 11,Dublin,365639,Yes,Yes,New Dwelling house /Apartment
26/02/2019,Dublin 11,Dublin,365639,Yes,Yes,New Dwelling house /Apartment
26/02/2019,Dublin 11,Dublin,365639,Yes,Yes,New Dwelling house /Apartment
26/02/2019,Dublin 11,Dublin,365639,Yes,Yes,New Dwelling house /Apartment
26/02/2019,Dublin 11,Dublin,365639,Yes,Yes,New Dwelling house /Apartment
26/02/2019,Dublin 11,Dublin,260000,No,No,Second-Hand Dwelling house /Apartment
26/02/2019,Dublin 11,Dublin,310132,Yes,Yes,New Dwelling house /Apartment
26/02/2019,Dublin 11,Dublin,341850,Yes,Yes,New Dwelling house /Apartment
26/02/2019,Dublin 11,Dublin,310132,Yes,Yes,New Dwelling house /Apartment
26/02/2019,Dublin 11,Dublin,341850,Yes,Yes,New Dwelling house /Apartment
26/02/2019,Dublin 11,Dublin,341850,Yes,Yes,New Dwelling house /Apartment
26/02/2019,Dublin 11,Dublin,310132,Yes,Yes,New Dwelling house /Apartment
27/02/2019,Dublin 11,Dublin,250500,No,No,Second-Hand Dwelling house /Apartment
27/02/2019,Dublin 11,Dublin,226000,No,No,Second-Hand Dwelling house /Apartment
27/02/2019,Dublin 11,Dublin,232500,No,No,Second-Hand Dwelling house /Apartment
27/02/2019,Dublin 11,Dublin,190000,No,No,Second-Hand Dwelling house /Apartment
28/02/2019,Dublin 11,Dublin,190000,No,No,Second-Hand Dwelling house /Apartment
04/03/2019,Dublin 11,Dublin,327000,No,No,Second-Hand Dwelling house /Apartment
04/03/2019,Dublin 11,Dublin,190000,No,No,Second-Hand Dwelling house /Apartment
04/03/2019,Dublin 11,Dublin,125000,Yes,No,Second-Hand Dwelling house /Apartment
05/03/2019,Dublin 11,Dublin,228000,No,No,Second-Hand Dwelling house /Apartment
07/03/2019,Dublin 11,Dublin,205000,No,No,Second-Hand Dwelling house /Apartment
07/03/2019,Dublin 11,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment
07/03/2019,Dublin 11,Dublin,196000,No,No,Second-Hand Dwelling house /Apartment
07/03/2019,Dublin 11,Dublin,200000,No,No,Second-Hand Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,276786,No,Yes,New Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,268279,No,Yes,New Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,186075,No,Yes,New Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,245000,No,No,Second-Hand Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,194885,No,Yes,New Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,268279,No,Yes,New Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,276786,No,Yes,New Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,238232,No,Yes,New Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,238232,No,Yes,New Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,238232,No,Yes,New Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,238232,No,Yes,New Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,238232,No,Yes,New Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,238232,No,Yes,New Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,216205,No,Yes,New Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,216205,No,Yes,New Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,216205,No,Yes,New Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,216205,No,Yes,New Dwelling house /Apartment
08/03/2019,Dublin 11,Dublin,255757,No,Yes,New Dwelling house /Apartment
11/03/2019,Dublin 11,Dublin,230000,No,No,Second-Hand Dwelling house /Apartment
11/03/2019,Dublin 11,Dublin,288000,No,No,Second-Hand Dwelling house /Apartment
11/03/2019,Dublin 11,Dublin,615000,No,No,Second-Hand Dwelling house /Apartment
11/03/2019,Dublin 11,Dublin,360000,No,No,Second-Hand Dwelling house /Apartment
11/03/2019,Dublin 11,Dublin,159950,No,No,Second-Hand Dwelling house /Apartment
13/03/2019,Dublin 11,Dublin,181050,No,No,Second-Hand Dwelling house /Apartment
13/03/2019,Dublin 11,Dublin,388000,No,No,Second-Hand Dwelling house /Apartment
13/03/2019,Dublin 11,Dublin,250661,No,Yes,New Dwelling house /Apartment
13/03/2019,Dublin 11,Dublin,247000,Yes,No,Second-Hand Dwelling house /Apartment
13/03/2019,Dublin 11,Dublin,207000,No,No,Second-Hand Dwelling house /Apartment
14/03/2019,Dublin 11,Dublin,82500,No,No,Second-Hand Dwelling house /Apartment
14/03/2019,Dublin 11,Dublin,245000,No,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 11,Dublin,175000,No,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 11,Dublin,465000,No,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 11,Dublin,295000,No,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 11,Dublin,425000,No,No,Second-Hand Dwelling house /Apartment
19/03/2019,Dublin 11,Dublin,187000,No,No,Second-Hand Dwelling house /Apartment
20/03/2019,Dublin 11,Dublin,200000,Yes,No,Second-Hand Dwelling house /Apartment
20/03/2019,Dublin 11,Dublin,650000,No,No,Second-Hand Dwelling house /Apartment
21/03/2019,Dublin 11,Dublin,520000,No,No,Second-Hand Dwelling house /Apartment
21/03/2019,Dublin 11,Dublin,250500,No,No,Second-Hand Dwelling house /Apartment
21/03/2019,Dublin 11,Dublin,200000,Yes,No,Second-Hand Dwelling house /Apartment
21/03/2019,Dublin 11,Dublin,171000,No,No,Second-Hand Dwelling house /Apartment
22/03/2019,Dublin 11,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment
22/03/2019,Dublin 11,Dublin,288000,No,No,Second-Hand Dwelling house /Apartment
27/03/2019,Dublin 11,Dublin,130000,No,No,Second-Hand Dwelling house /Apartment
27/03/2019,Dublin 11,Dublin,252000,No,No,Second-Hand Dwelling house /Apartment
28/03/2019,Dublin 11,Dublin,211000,No,No,Second-Hand Dwelling house /Apartment
28/03/2019,Dublin 11,Dublin,510000,No,No,Second-Hand Dwelling house /Apartment
28/03/2019,Dublin 11,Dublin,400000,No,No,Second-Hand Dwelling house /Apartment
28/03/2019,Dublin 11,Dublin,400000,No,No,Second-Hand Dwelling house /Apartment
28/03/2019,Dublin 11,Dublin,400000,No,No,Second-Hand Dwelling house /Apartment
28/03/2019,Dublin 11,Dublin,85000,Yes,No,Second-Hand Dwelling house /Apartment
28/03/2019,Dublin 11,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment
29/03/2019,Dublin 11,Dublin,325000,No,No,Second-Hand Dwelling house /Apartment
29/03/2019,Dublin 11,Dublin,255463,No,Yes,New Dwelling house /Apartment
01/04/2019,Dublin 11,Dublin,630000,No,No,Second-Hand Dwelling house /Apartment
01/04/2019,Dublin 11,Dublin,212553,No,No,Second-Hand Dwelling house /Apartment
01/04/2019,Dublin 11,Dublin,470000,No,No,Second-Hand Dwelling house /Apartment
01/04/2019,Dublin 11,Dublin,415000,No,No,Second-Hand Dwelling house /Apartment
02/04/2019,Dublin 11,Dublin,375000,No,No,Second-Hand Dwelling house /Apartment
02/04/2019,Dublin 11,Dublin,190000,No,No,Second-Hand Dwelling house /Apartment
03/04/2019,Dublin 11,Dublin,195000,No,No,Second-Hand Dwelling house /Apartment
03/04/2019,Dublin 11,Dublin,220000,No,No,Second-Hand Dwelling house /Apartment
03/04/2019,Dublin 11,Dublin,170000,No,No,Second-Hand Dwelling house /Apartment
05/04/2019,Dublin 11,Dublin,266500,No,No,Second-Hand Dwelling house /Apartment
05/04/2019,Dublin 11,Dublin,173800,No,Yes,New Dwelling house /Apartment
05/04/2019,Dublin 11,Dublin,311000,No,No,Second-Hand Dwelling house /Apartment
05/04/2019,Dublin 11,Dublin,160000,No,No,Second-Hand Dwelling house /Apartment
08/04/2019,Dublin 11,Dublin,53333,Yes,No,Second-Hand Dwelling house /Apartment
08/04/2019,Dublin 11,Dublin,295000,No,No,Second-Hand Dwelling house /Apartment
08/04/2019,Dublin 11,Dublin,70000,Yes,No,Second-Hand Dwelling house /Apartment
08/04/2019,Dublin 11,Dublin,478500,No,No,Second-Hand Dwelling house /Apartment
08/04/2019,Dublin 11,Dublin,50000,Yes,No,Second-Hand Dwelling house /Apartment
08/04/2019,Dublin 11,Dublin,70000,Yes,No,Second-Hand Dwelling house /Apartment
10/04/2019,Dublin 11,Dublin,157000,No,No,Second-Hand Dwelling house /Apartment
10/04/2019,Dublin 11,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment
11/04/2019,Dublin 11,Dublin,185000,No,No,Second-Hand Dwelling house /Apartment
11/04/2019,Dublin 11,Dublin,107000,Yes,No,Second-Hand Dwelling house /Apartment
12/04/2019,Dublin 11,Dublin,287000,No,No,Second-Hand Dwelling house /Apartment
12/04/2019,Dublin 11,Dublin,215500,No,No,Second-Hand Dwelling house /Apartment
16/04/2019,Dublin 11,Dublin,350000,No,No,Second-Hand Dwelling house /Apartment
16/04/2019,Dublin 11,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment
16/04/2019,Dublin 11,Dublin,320000,No,No,Second-Hand Dwelling house /Apartment
16/04/2019,Dublin 11,Dublin,106343,Yes,No,Second-Hand Dwelling house /Apartment
17/04/2019,Dublin 11,Dublin,240000,Yes,No,Second-Hand Dwelling house /Apartment
17/04/2019,Dublin 11,Dublin,245000,No,No,Second-Hand Dwelling house /Apartment
17/04/2019,Dublin 11,Dublin,230000,No,No,Second-Hand Dwelling house /Apartment
18/04/2019,Dublin 11,Dublin,450000,No,No,Second-Hand Dwelling house /Apartment
18/04/2019,Dublin 11,Dublin,208000,No,No,Second-Hand Dwelling house /Apartment
24/04/2019,Dublin 11,Dublin,215000,No,No,Second-Hand Dwelling house /Apartment
24/04/2019,Dublin 11,Dublin,1000000,No,No,Second-Hand Dwelling house /Apartment
24/04/2019,Dublin 11,Dublin,710000,No,No,Second-Hand Dwelling house /Apartment
25/04/2019,Dublin 11,Dublin,570000,No,No,Second-Hand Dwelling house /Apartment
25/04/2019,Dublin 11,Dublin,370000,No,No,Second-Hand Dwelling house /Apartment
25/04/2019,Dublin 11,Dublin,410000,No,No,Second-Hand Dwelling house /Apartment
25/04/2019,Dublin 11,Dublin,255000,No,No,Second-Hand Dwelling house /Apartment
26/04/2019,Dublin 11,Dublin,160000,No,No,Second-Hand Dwelling house /Apartment
26/04/2019,Dublin 11,Dublin,239000,No,No,Second-Hand Dwelling house /Apartment
26/04/2019,Dublin 11,Dublin,250000,Yes,No,Second-Hand Dwelling house /Apartment
26/04/2019,Dublin 11,Dublin,343000,No,No,Second-Hand Dwelling house /Apartment
29/04/2019,Dublin 11,Dublin,300000,No,No,Second-Hand Dwelling house /Apartment
29/04/2019,Dublin 11,Dublin,430000,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 11,Dublin,400000,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 11,Dublin,325000,No,No,Second-Hand Dwelling house /Apartment
30/04/2019,Dublin 11,Dublin,191000,No,No,Second-Hand Dwelling house /Apartment
01/05/2019,Dublin 11,Dublin,235000,No,No,Second-Hand Dwelling house /Apartment
01/05/2019,Dublin 11,Dublin,259756,No,Yes,New Dwelling house /Apartment
01/05/2019,Dublin 11,Dublin,118000,No,No,Second-Hand Dwelling house /Apartment
02/05/2019,Dublin 11,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment
02/05/2019,Dublin 11,Dublin,199500,Yes,No,Second-Hand Dwelling house /Apartment
03/05/2019,Dublin 11,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment
03/05/2019,Dublin 11,Dublin,589000,No,No,Second-Hand Dwelling house /Apartment
03/05/2019,Dublin 11,Dublin,305000,No,No,Second-Hand Dwelling house /Apartment
09/05/2019,Dublin 11,Dublin,270000,No,No,Second-Hand Dwelling house /Apartment
10/05/2019,Dublin 11,Dublin,240000,No,No,Second-Hand Dwelling house /Apartment
10/05/2019,Dublin 11,Dublin,180000,No,No,Second-Hand Dwelling house /Apartment
10/05/2019,Dublin 11,Dublin,160000,No,No,Second-Hand Dwelling house /Apartment
10/05/2019,Dublin 11,Dublin,192000,No,No,Second-Hand Dwelling house /Apartment
10/05/2019,Dublin 11,Dublin,175000,No,No,Second-Hand Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,222000,Yes,No,Second-Hand Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,310132,Yes,Yes,New Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,341850,Yes,Yes,New Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,341850,Yes,Yes,New Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,310132,Yes,Yes,New Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,341850,Yes,Yes,New Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,310132,Yes,Yes,New Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,365639,Yes,Yes,New Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,365639,Yes,Yes,New Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,365639,Yes,Yes,New Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,365639,Yes,Yes,New Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,365639,Yes,Yes,New Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,310132,Yes,Yes,New Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,341850,Yes,Yes,New Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,341850,Yes,Yes,New Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,310132,Yes,Yes,New Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,341850,Yes,Yes,New Dwelling house /Apartment
13/05/2019,Dublin 11,Dublin,310132,Yes,Yes,New Dwelling house /Apartment
14/05/2019,Dublin 11,Dublin,215000,No,No,Second-Hand Dwelling house /Apartment
15/05/2019,Dublin 11,Dublin,78277,Yes,No,Second-Hand Dwelling house /Apartment
15/05/2019,Dublin 11,Dublin,235000,No,No,Second-Hand Dwelling house /Apartment
16/05/2019,Dublin 11,Dublin,305000,No,No,Second-Hand Dwelling house /Apartment
16/05/2019,Dublin 11,Dublin,195000,No,No,Second-Hand Dwelling house /Apartment
17/05/2019,Dublin 11,Dublin,141000,No,No,Second-Hand Dwelling house /Apartment
17/05/2019,Dublin 11,Dublin,353000,No,No,Second-Hand Dwelling house /Apartment
17/05/2019,Dublin 11,Dublin,237000,No,No,Second-Hand Dwelling house /Apartment
20/05/2019,Dublin 11,Dublin,377000,No,No,Second-Hand Dwelling house /Apartment
20/05/2019,Dublin 11,Dublin,289500,No,No,Second-Hand Dwelling house /Apartment
21/05/2019,Dublin 11,Dublin,202000,No,No,Second-Hand Dwelling house /Apartment
21/05/2019,Dublin 11,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment
21/05/2019,Dublin 11,Dublin,218000,No,No,Second-Hand Dwelling house /Apartment
22/05/2019,Dublin 11,Dublin,240000,No,No,Second-Hand Dwelling house /Apartment
22/05/2019,Dublin 11,Dublin,171000,No,No,Second-Hand Dwelling house /Apartment
24/05/2019,Dublin 11,Dublin,175000,No,No,Second-Hand Dwelling house /Apartment
24/05/2019,Dublin 11,Dublin,335000,No,No,Second-Hand Dwelling house /Apartment
27/05/2019,Dublin 11,Dublin,450000,No,No,Second-Hand Dwelling house /Apartment
27/05/2019,Dublin 11,Dublin,200000,No,Yes,New Dwelling house /Apartment
28/05/2019,Dublin 11,Dublin,210000,Yes,No,Second-Hand Dwelling house /Apartment
28/05/2019,Dublin 11,Dublin,225000,No,No,Second-Hand Dwelling house /Apartment
28/05/2019,Dublin 11,Dublin,395000,No,No,Second-Hand Dwelling house /Apartment
29/05/2019,Dublin 11,Dublin,195000,No,No,Second-Hand Dwelling house /Apartment
30/05/2019,Dublin 11,Dublin,200000,No,No,Second-Hand Dwelling house /Apartment
30/05/2019,Dublin 11,Dublin,200000,No,No,Second-Hand Dwelling house /Apartment
30/05/2019,Dublin 11,Dublin,440000,No,No,Second-Hand Dwelling house /Apartment
30/05/2019,Dublin 11,Dublin,216000,No,No,Second-Hand Dwelling house /Apartment
31/05/2019,Dublin 11,Dublin,285000,No,No,Second-Hand Dwelling house /Apartment
31/05/2019,Dublin 11,Dublin,32304,No,No,Second-Hand Dwelling house /Apartment
31/05/2019,Dublin 11,Dublin,57469,No,No,Second-Hand Dwelling house /Apartment
31/05/2019,Dublin 11,Dublin,245000,No,No,Second-Hand Dwelling house /Apartment
31/05/2019,Dublin 11,Dublin,192000,No,No,Second-Hand Dwelling house /Apartment
31/05/2019,Dublin 11,Dublin,181000,No,No,Second-Hand Dwelling house /Apartment
31/05/2019,Dublin 11,Dublin,405000,No,No,Second-Hand Dwelling house /Apartment
04/06/2019,Dublin 11,Dublin,250660,No,Yes,New Dwelling house /Apartment
04/06/2019,Dublin 11,Dublin,250660,No,Yes,New Dwelling house /Apartment
04/06/2019,Dublin 11,Dublin,175000,No,No,Second-Hand Dwelling house /Apartment
05/06/2019,Dublin 11,Dublin,175000,No,No,Second-Hand Dwelling house /Apartment
05/06/2019,Dublin 11,Dublin,250000,No,No,Second-Hand Dwelling house /Apartment
05/06/2019,Dublin 11,Dublin,164706,No,No,Second-Hand Dwelling house /Apartment
07/06/2019,Dublin 11,Dublin,225000,No,No,Second-Hand Dwelling house /Apartment
11/06/2019,Dublin 11,Dublin,155000,No,No,Second-Hand Dwelling house /Apartment
12/06/2019,Dublin 11,Dublin,545000,No,No,Second-Hand Dwelling house /Apartment
12/06/2019,Dublin 11,Dublin,205000,No,No,Second-Hand Dwelling house /Apartment
14/06/2019,Dublin 11,Dublin,280000,No,No,Second-Hand Dwelling house /Apartment
14/06/2019,Dublin 11,Dublin,415000,No,No,Second-Hand Dwelling house /Apartment
14/06/2019,Dublin 11,Dublin,307500,No,No,Second-Hand Dwelling house /Apartment
14/06/2019,Dublin 11,Dublin,245000,No,No,Second-Hand Dwelling house /Apartment
14/06/2019,Dublin 11,Dublin,380000,No,No,Second-Hand Dwelling house /Apartment
17/06/2019,Dublin 11,Dublin,470000,No,No,Second-Hand Dwelling house /Apartment
17/06/2019,Dublin 11,Dublin,231000,No,No,Second-Hand Dwelling house /Apartment
17/06/2019,Dublin 11,Dublin,280000,No,No,Second-Hand Dwelling house /Apartment
17/06/2019,Dublin 11,Dublin,420000,No,No,Second-Hand Dwelling house /Apartment
17/06/2019,Dublin 11,Dublin,205000,No,No,Second-Hand Dwelling house /Apartment
18/06/2019,Dublin 11,Dublin,176451,Yes,No,Second-Hand Dwelling house /Apartment
18/06/2019,Dublin 11,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment
18/06/2019,Dublin 11,Dublin,107401,Yes,No,Second-Hand Dwelling house /Apartment
18/06/2019,Dublin 11,Dublin,200000,No,No,Second-Hand Dwelling house /Apartment
18/06/2019,Dublin 11,Dublin,200000,Yes,No,Second-Hand Dwelling house /Apartment
19/06/2019,Dublin 11,Dublin,199950,No,No,Second-Hand Dwelling house /Apartment
19/06/2019,Dublin 11,Dublin,355000,No,No,Second-Hand Dwelling house /Apartment
19/06/2019,Dublin 11,Dublin,207000,No,No,Second-Hand Dwelling house /Apartment
20/06/2019,Dublin 11,Dublin,245500,No,No,Second-Hand Dwelling house /Apartment
20/06/2019,Dublin 11,Dublin,225000,No,No,Second-Hand Dwelling house /Apartment
20/06/2019,Dublin 11,Dublin,132000,No,No,Second-Hand Dwelling house /Apartment
21/06/2019,Dublin 11,Dublin,370000,Yes,No,Second-Hand Dwelling house /Apartment
21/06/2019,Dublin 11,Dublin,550000,No,No,Second-Hand Dwelling house /Apartment
24/06/2019,Dublin 11,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment
24/06/2019,Dublin 11,Dublin,245000,No,No,Second-Hand Dwelling house /Apartment
24/06/2019,Dublin 11,Dublin,360000,No,No,Second-Hand Dwelling house /Apartment
25/06/2019,Dublin 11,Dublin,147000,No,No,Second-Hand Dwelling house /Apartment
25/06/2019,Dublin 11,Dublin,263877,No,Yes,New Dwelling house /Apartment
26/06/2019,Dublin 11,Dublin,230000,No,No,Second-Hand Dwelling house /Apartment
27/06/2019,Dublin 11,Dublin,208000,No,No,Second-Hand Dwelling house /Apartment
28/06/2019,Dublin 11,Dublin,315000,No,No,Second-Hand Dwelling house /Apartment
28/06/2019,Dublin 11,Dublin,290000,No,No,Second-Hand Dwelling house /Apartment
